Transaction ID,Date,Account Number,Transaction Type,Amount,Source System,Reconciliation Status,Discrepancy Reason,Currency,Branch Code,Processed By,Approval Status,Comments,Transaction Mode,Last Modified
TXN008653,2024-03-30,ACC000354,Invoice,-619.7,CRM,Adjusted,Incorrect Amount,GBP,BRC004,User_16,Pending,Needs review,POS,2024-03-30
TXN008654,2024-02-21,ACC000388,Deposit,-3588.07,CRM,Adjusted,Duplicate,GBP,BRC004,User_3,Pending,Confirmed,POS,2024-02-21
TXN008655,2024-01-28,ACC000221,Transfer,1570.54,CRM,Matched,None,NGN,BRC015,User_44,Approved,,POS,2024-01-28
TXN008656,2024-01-04,ACC000362,Withdrawal,7760.07,Bank,Pending,Incorrect Amount,GBP,BRC020,User_28,Rejected,Urgent,POS,2024-01-04
TXN008657,2024-01-04,ACC000045,Transfer,2113.51,Payroll,Matched,None,CAD,BRC002,User_29,Rejected,Needs review,POS,2024-01-04
TXN008658,2024-01-17,ACC000344,Withdrawal,4816.76,Bank,Mismatched,None,NGN,BRC006,User_46,Pending,Confirmed,Online,2024-01-17
TXN008659,2024-03-02,ACC000222,Payment,-866.88,CRM,Adjusted,Incorrect Amount,EUR,BRC003,User_29,Pending,Urgent,ATM,2024-03-02
TXN008660,2024-03-22,ACC000149,Payment,12259.61,Payroll,Mismatched,Missing,CAD,BRC009,User_38,Rejected,Urgent,ATM,2024-03-22
TXN008661,2024-01-17,ACC000409,Transfer,10723.74,Payroll,Pending,Incorrect Amount,CAD,BRC004,User_38,Rejected,Incorrect amount,POS,2024-01-17
TXN008662,2024-02-12,ACC000332,Withdrawal,8961.02,Unknown,Matched,None,EUR,BRC011,User_22,Pending,Duplicate entry,POS,2024-02-12
TXN008663,2024-01-25,ACC000223,Invoice,-700.11,CRM,Pending,Incorrect Amount,GBP,BRC016,User_31,Approved,Duplicate entry,Wire Transfer,2024-01-25
TXN008664,2024-02-07,ACC000372,Invoice,4670.6,CRM,Pending,Incorrect Amount,NGN,BRC007,User_35,Rejected,Needs review,Online,2024-02-07
TXN008665,2024-01-27,ACC000362,Withdrawal,-1694.03,ERP,Matched,None,EUR,BRC004,User_44,Rejected,Urgent,Unknown,
TXN008666,2024-03-08,ACC000472,Withdrawal,9524.68,CRM,Adjusted,Duplicate,,BRC004,User_37,Approved,Urgent,POS,2024-03-08
TXN008667,2024-03-06,ACC000359,Invoice,10449.23,Payroll,Matched,None,CAD,BRC006,User_10,Approved,Incorrect amount,Wire Transfer,2024-03-06
TXN008668,2024-02-25,ACC000136,Invoice,11091.47,Payroll,Matched,None,USD,Unknown,User_24,Rejected,Duplicate entry,Wire Transfer,2024-02-25
TXN008669,2024-03-19,ACC000010,Unknown,-2316.13,Payroll,Adjusted,Incorrect Amount,USD,BRC019,User_10,Unknown,Needs review,Wire Transfer,2024-03-19
TXN008670,2024-03-10,ACC000200,Invoice,5423.75,Payroll,Pending,None,GBP,BRC005,User_47,Pending,Duplicate entry,Online,2024-03-10
TXN008671,2024-03-07,ACC000316,Invoice,-1748.79,CRM,Matched,None,EUR,BRC009,User_33,Approved,Incorrect amount,Wire Transfer,2024-03-07
TXN008672,2024-02-18,ACC000449,Transfer,-4309.37,CRM,Adjusted,Missing,NGN,BRC006,User_32,Approved,Confirmed,POS,2024-02-18
TXN008673,2024-03-29,ACC000376,Transfer,-1476.06,Bank,Mismatched,Duplicate,EUR,BRC002,User_34,Pending,Duplicate entry,Wire Transfer,2024-03-29
TXN008674,2024-02-11,ACC000193,Payment,966.59,ERP,Pending,Missing,USD,BRC015,,Rejected,,Online,2024-02-11
TXN008675,2024-01-18,ACC000270,Transfer,4769.5,General Ledger,Pending,Incorrect Amount,USD,BRC003,User_15,Pending,Needs review,Wire Transfer,2024-01-18
TXN008676,2024-02-01,ACC000055,Invoice,7449.13,Bank,Matched,None,NGN,BRC011,User_49,Pending,Needs review,ATM,2024-02-01
TXN008677,2024-03-30,ACC000375,Transfer,11526.7,Payroll,Matched,None,GBP,BRC012,User_17,Approved,Urgent,Unknown,2024-03-30
TXN008678,2024-01-06,ACC000033,Payment,12110.41,Bank,Adjusted,None,CAD,BRC012,User_8,Pending,Incorrect amount,ATM,2024-01-06
TXN008679,2024-03-07,ACC000394,Withdrawal,-1426.69,General Ledger,Pending,Missing,GBP,BRC005,User_44,Rejected,,Online,2024-03-07
TXN008680,2024-03-27,ACC000417,Invoice,-807.55,General Ledger,Matched,None,NGN,BRC001,User_12,Pending,Urgent,Online,2024-03-27
TXN008681,2024-03-02,ACC000334,Payment,-697.05,General Ledger,Matched,None,NGN,BRC007,User_15,Rejected,Needs review,POS,2024-03-02
TXN008682,2024-02-05,ACC000132,Transfer,10093.07,Payroll,Pending,None,GBP,BRC004,User_15,Approved,Urgent,Wire Transfer,2024-02-05
TXN008683,2024-02-20,ACC000076,Deposit,5389.7,General Ledger,Matched,None,GBP,BRC013,User_30,Rejected,Needs review,Unknown,2024-02-20
TXN008684,2024-02-22,ACC000306,Payment,6223.52,CRM,Mismatched,Incorrect Amount,EUR,BRC015,User_6,Approved,Duplicate entry,Wire Transfer,2024-02-22
TXN008685,2024-02-02,ACC000221,Invoice,5440.28,CRM,Adjusted,Incorrect Amount,EUR,BRC014,User_33,Pending,Confirmed,Wire Transfer,2024-02-02
TXN008686,2024-01-27,ACC000433,Withdrawal,12698.52,ERP,Pending,Incorrect Amount,EUR,BRC002,User_26,Pending,Urgent,Online,2024-01-27
TXN008687,2024-01-18,ACC000022,Withdrawal,8656.2,General Ledger,Pending,Missing,NGN,BRC010,User_11,Pending,,POS,2024-01-18
TXN008688,2024-02-02,ACC000227,Invoice,1281.86,Payroll,Mismatched,Missing,USD,BRC019,User_17,Rejected,Incorrect amount,Online,2024-02-02
TXN008689,2024-01-25,ACC000165,Invoice,3174.56,Payroll,Adjusted,Duplicate,CAD,BRC001,User_21,Pending,Incorrect amount,POS,2024-01-25
TXN008690,,ACC000035,Withdrawal,7655.02,General Ledger,Mismatched,Missing,CAD,BRC010,User_49,Rejected,,Wire Transfer,
TXN008691,2024-03-11,ACC000152,Withdrawal,2425.92,General Ledger,Pending,None,USD,BRC008,User_50,Approved,Needs review,Manual Entry,2024-03-11
TXN008692,2024-01-08,ACC000314,Payment,-3643.01,Payroll,Adjusted,Duplicate,EUR,BRC011,User_7,Rejected,,Manual Entry,2024-01-08
TXN008693,2024-01-22,ACC000448,Transfer,1189.41,Payroll,Matched,None,NGN,BRC007,User_29,Pending,Urgent,ATM,
TXN008694,2024-03-28,ACC000403,Deposit,-2424.28,General Ledger,Mismatched,Duplicate,NGN,Unknown,User_44,Pending,,Manual Entry,2024-03-28
TXN008695,2024-03-08,ACC000331,Invoice,-3363.9,ERP,Matched,None,CAD,BRC007,User_19,Approved,,Online,2024-03-08
TXN008696,2024-03-13,ACC000330,Deposit,1713.06,General Ledger,Mismatched,Missing,USD,BRC011,User_22,Rejected,,POS,2024-03-13
TXN008697,2024-03-05,ACC000096,Transfer,10198.44,Bank,Adjusted,Missing,EUR,BRC017,User_22,Pending,Duplicate entry,Manual Entry,2024-03-05
TXN008698,2024-03-18,ACC000369,Invoice,11002.69,General Ledger,Mismatched,Duplicate,USD,BRC014,User_24,Approved,Needs review,Manual Entry,2024-03-18
TXN008699,2024-02-19,ACC000287,Withdrawal,12158.21,Payroll,Matched,None,EUR,BRC007,User_41,Rejected,Confirmed,ATM,2024-02-19
TXN008700,2024-03-14,ACC000225,Deposit,2954.92,Bank,Mismatched,Missing,NGN,BRC017,User_39,Pending,Confirmed,Online,2024-03-14
TXN008701,2024-03-13,ACC000190,Invoice,8509.93,ERP,Matched,None,USD,BRC003,User_31,Approved,Needs review,Wire Transfer,2024-03-13
TXN008702,2024-03-17,ACC000316,Withdrawal,2020.36,Payroll,Mismatched,None,CAD,BRC011,User_38,Approved,,POS,2024-03-17
TXN008703,2024-01-30,ACC000069,Deposit,12925.68,Payroll,Mismatched,Incorrect Amount,NGN,BRC008,User_20,Rejected,Duplicate entry,ATM,2024-01-30
TXN008704,2024-01-12,ACC000084,Withdrawal,-835.42,Payroll,Matched,None,GBP,BRC014,User_21,Approved,Confirmed,POS,2024-01-12
TXN008705,2024-01-07,ACC000170,Deposit,3335.1,Bank,Mismatched,None,USD,BRC017,User_9,Pending,Confirmed,Wire Transfer,2024-01-07
TXN008706,2024-02-09,ACC000043,Deposit,10547.83,CRM,Mismatched,None,USD,BRC020,User_36,Pending,Confirmed,POS,2024-02-09
TXN008707,2024-02-07,ACC000184,Payment,13251.26,General Ledger,Adjusted,Incorrect Amount,CAD,BRC015,User_39,Pending,Incorrect amount,Online,2024-02-07
TXN008708,,ACC000339,Deposit,7051.08,CRM,Adjusted,Duplicate,CAD,BRC018,User_2,Pending,Incorrect amount,ATM,
TXN008709,2024-01-17,ACC000215,Deposit,7293.71,CRM,Pending,Duplicate,GBP,BRC014,User_9,Pending,,Online,2024-01-17
TXN008710,2024-03-14,ACC000273,Transfer,4620.44,Bank,Matched,None,EUR,BRC008,User_9,Approved,Needs review,Wire Transfer,2024-03-14
TXN008711,2024-02-05,ACC000399,Withdrawal,5733.56,General Ledger,Pending,Incorrect Amount,,BRC002,User_12,Pending,Urgent,Online,2024-02-05
TXN008712,2024-03-30,ACC000401,Payment,2404.59,General Ledger,Matched,None,CAD,BRC007,User_44,Approved,Needs review,POS,2024-03-30
TXN008713,2024-03-04,ACC000051,Payment,5548.99,Payroll,Mismatched,Incorrect Amount,NGN,BRC001,User_39,Rejected,Needs review,Manual Entry,2024-03-04
TXN008714,2024-02-10,ACC000258,Transfer,5889.63,Payroll,Pending,Incorrect Amount,GBP,BRC009,User_39,Approved,Incorrect amount,Manual Entry,2024-02-10
TXN008715,2024-03-15,ACC000453,Transfer,7055.22,General Ledger,Adjusted,Incorrect Amount,NGN,BRC019,User_16,Rejected,,POS,2024-03-15
TXN008716,2024-01-30,ACC000386,Withdrawal,-1484.26,CRM,,Missing,USD,BRC004,User_41,Rejected,,POS,2024-01-30
TXN008717,2024-03-03,ACC000041,Invoice,4818.7,CRM,Matched,None,EUR,Unknown,User_47,Approved,Urgent,Online,2024-03-03
TXN008718,2024-01-18,ACC000412,Transfer,10101.15,CRM,Mismatched,None,USD,BRC002,User_28,Rejected,,Wire Transfer,2024-01-18
TXN008719,2024-03-11,ACC000283,Withdrawal,2943.51,Payroll,Adjusted,None,GBP,BRC005,User_36,Rejected,Duplicate entry,Online,2024-03-11
TXN008720,2024-03-06,ACC000145,Payment,3396.53,Payroll,Adjusted,Duplicate,GBP,BRC007,User_30,Approved,Confirmed,Online,2024-03-06
TXN008721,2024-02-21,ACC000428,Withdrawal,1733.04,ERP,Pending,Incorrect Amount,GBP,BRC003,User_35,Approved,,Online,2024-02-21
TXN008722,2024-03-04,ACC000285,Deposit,10286.66,CRM,Mismatched,Missing,USD,BRC008,User_39,Rejected,Urgent,ATM,2024-03-04
TXN008723,2024-01-31,ACC000343,Deposit,4225.22,ERP,Pending,Incorrect Amount,CAD,BRC016,User_20,Rejected,Urgent,POS,2024-01-31
TXN008724,2024-01-03,ACC000441,Invoice,11952.0,Bank,Mismatched,None,NGN,BRC003,User_18,Approved,Confirmed,Manual Entry,2024-01-03
TXN008725,2024-02-02,ACC000415,Transfer,4344.0,Payroll,Matched,None,CAD,BRC001,User_20,Approved,Incorrect amount,Manual Entry,2024-02-02
TXN008726,2024-02-06,ACC000265,Withdrawal,-4560.9,Payroll,Pending,Missing,CAD,Unknown,User_38,Pending,Confirmed,Manual Entry,2024-02-06
TXN008727,2024-01-30,ACC000404,Deposit,4056.61,CRM,Mismatched,Missing,CAD,BRC018,User_10,Rejected,Duplicate entry,POS,2024-01-30
TXN008728,2024-01-02,ACC000303,Payment,4733.35,General Ledger,Adjusted,Duplicate,GBP,BRC019,User_13,Pending,Duplicate entry,Manual Entry,2024-01-02
TXN008729,2024-02-19,ACC000269,Payment,838.0,ERP,Matched,None,GBP,Unknown,User_34,Approved,,Manual Entry,2024-02-19
TXN008730,2024-03-13,ACC000405,Deposit,13948.58,ERP,Pending,Duplicate,CAD,BRC009,User_8,Rejected,Duplicate entry,POS,2024-03-13
TXN008731,2024-01-16,ACC000254,Payment,4494.59,CRM,Mismatched,Missing,USD,BRC018,User_24,Rejected,Urgent,ATM,2024-01-16
TXN008732,2024-01-22,ACC000004,Transfer,1666.58,Bank,Matched,None,,BRC013,User_1,Unknown,Needs review,POS,
TXN008733,2024-02-03,ACC000465,Payment,6897.89,Unknown,Mismatched,None,USD,BRC018,User_25,Rejected,Needs review,Manual Entry,2024-02-03
TXN008734,2024-01-08,ACC000479,Transfer,-1569.65,CRM,Mismatched,Missing,CAD,BRC009,User_40,Pending,Urgent,POS,2024-01-08
TXN008735,2024-01-25,ACC000267,Payment,14473.46,General Ledger,Matched,None,USD,BRC019,User_11,Rejected,Incorrect amount,ATM,2024-01-25
TXN008736,2024-01-09,ACC000460,Transfer,14044.26,ERP,Pending,Incorrect Amount,NGN,BRC005,User_3,Approved,Incorrect amount,Online,2024-01-09
TXN008737,2024-01-01,ACC000351,Invoice,1929.08,Bank,Matched,None,USD,BRC019,User_17,Approved,Confirmed,POS,2024-01-01
TXN008738,2024-03-07,ACC000408,Transfer,-4528.13,General Ledger,Adjusted,Duplicate,EUR,BRC004,User_36,Approved,Incorrect amount,Manual Entry,2024-03-07
TXN008739,2024-02-16,ACC000468,Invoice,-1391.35,Bank,Adjusted,Duplicate,EUR,BRC020,User_46,Approved,,ATM,2024-02-16
TXN008740,2024-01-30,ACC000084,Invoice,12135.41,Bank,Pending,Duplicate,EUR,BRC004,User_35,Approved,Needs review,ATM,2024-01-30
TXN008741,2024-01-02,ACC000189,Withdrawal,13457.09,CRM,Mismatched,Missing,CAD,BRC017,User_41,Pending,Urgent,ATM,2024-01-02
TXN008742,2024-01-16,ACC000098,Withdrawal,-4078.9,CRM,Mismatched,Missing,USD,BRC007,User_31,Approved,Incorrect amount,Manual Entry,2024-01-16
TXN008743,2024-03-31,ACC000373,Withdrawal,-3383.08,ERP,Mismatched,None,CAD,BRC007,User_21,Pending,,ATM,2024-03-31
TXN008744,2024-02-07,ACC000070,Payment,2435.88,CRM,Adjusted,None,CAD,Unknown,User_33,Pending,Incorrect amount,POS,2024-02-07
TXN008745,2024-02-03,ACC000480,Deposit,1151.15,Payroll,Adjusted,Incorrect Amount,CAD,BRC003,User_20,Rejected,Confirmed,Wire Transfer,2024-02-03
TXN008746,2024-01-18,ACC000138,Invoice,1248.53,Bank,Pending,Incorrect Amount,USD,BRC012,User_42,Pending,Urgent,Manual Entry,2024-01-18
TXN008747,2024-03-28,ACC000435,Deposit,5120.41,Payroll,Matched,None,USD,BRC014,User_27,Rejected,Duplicate entry,POS,2024-03-28
TXN008748,2024-03-06,ACC000485,Transfer,11793.96,ERP,Pending,None,CAD,BRC012,User_9,Pending,Urgent,Online,2024-03-06
TXN008749,2024-03-25,ACC000338,Withdrawal,10351.96,General Ledger,Adjusted,Incorrect Amount,GBP,BRC013,User_48,Pending,Needs review,ATM,2024-03-25
TXN008750,2024-03-01,ACC000199,Payment,14165.07,Bank,Mismatched,None,USD,BRC018,User_6,Rejected,,Online,2024-03-01
TXN008751,2024-01-08,ACC000462,Withdrawal,3237.49,Bank,Pending,Duplicate,GBP,BRC020,User_41,Approved,,Online,2024-01-08
TXN008752,2024-03-10,ACC000010,Invoice,3443.46,General Ledger,Pending,Duplicate,NGN,BRC003,User_30,Pending,,Online,2024-03-10
TXN008753,2024-01-03,ACC000040,Invoice,9225.52,Payroll,Mismatched,None,NGN,BRC011,User_15,Rejected,Urgent,Wire Transfer,2024-01-03
TXN008754,,ACC000268,Payment,10981.51,General Ledger,Matched,None,EUR,BRC008,User_16,Pending,Duplicate entry,Manual Entry,
TXN008755,2024-03-28,ACC000095,Withdrawal,11047.31,General Ledger,Matched,None,GBP,BRC014,User_45,Pending,Confirmed,ATM,2024-03-28
TXN008756,2024-01-09,ACC000111,Unknown,-2851.4,General Ledger,Pending,None,NGN,BRC009,User_17,Pending,Urgent,POS,2024-01-09
TXN008757,2024-03-17,ACC000237,Invoice,7521.08,Payroll,Mismatched,Missing,NGN,BRC020,User_6,Rejected,Needs review,ATM,2024-03-17
TXN008758,2024-02-29,ACC000087,Transfer,5364.28,General Ledger,,None,EUR,BRC012,User_45,Pending,Incorrect amount,POS,2024-02-29
TXN008759,2024-03-15,ACC000108,Payment,-625.54,CRM,Matched,None,EUR,BRC018,User_44,Pending,Urgent,POS,2024-03-15
TXN008760,2024-02-28,ACC000477,Invoice,-1791.87,CRM,Mismatched,None,NGN,BRC001,User_25,Approved,Duplicate entry,ATM,2024-02-28
TXN008761,2024-02-26,ACC000081,Invoice,14236.13,Payroll,Adjusted,None,GBP,BRC018,User_44,Rejected,Urgent,Online,2024-02-26
TXN008762,2024-03-27,ACC000008,Payment,4678.75,ERP,Pending,Missing,,BRC003,User_26,Approved,Duplicate entry,POS,2024-03-27
TXN008763,2024-03-06,ACC000226,Payment,2213.47,CRM,Adjusted,Missing,NGN,BRC011,User_45,Approved,Confirmed,POS,2024-03-06
TXN008764,2024-03-04,ACC000011,Payment,6600.32,Payroll,Matched,None,NGN,BRC009,User_12,Rejected,Needs review,ATM,2024-03-04
TXN008765,2024-02-08,ACC000036,Payment,1443.23,General Ledger,Matched,None,USD,BRC008,User_8,Rejected,Incorrect amount,Wire Transfer,2024-02-08
TXN008766,2024-03-01,ACC000289,Payment,-4835.41,General Ledger,Pending,Missing,GBP,BRC015,User_6,Rejected,,POS,2024-03-01
TXN008767,2024-03-07,ACC000104,Payment,10667.57,ERP,Adjusted,None,EUR,Unknown,,Approved,,Manual Entry,2024-03-07
TXN008768,2024-01-08,ACC000086,Deposit,5547.42,ERP,Adjusted,Incorrect Amount,USD,BRC013,User_4,Approved,Confirmed,POS,2024-01-08
TXN008769,2024-01-10,ACC000127,Withdrawal,5732.04,Payroll,Pending,Incorrect Amount,CAD,BRC010,User_21,Rejected,,Online,2024-01-10
TXN008770,2024-02-14,ACC000406,Withdrawal,8461.63,Bank,Adjusted,Duplicate,CAD,Unknown,User_20,Pending,Confirmed,Online,2024-02-14
TXN008771,2024-01-14,ACC000221,Withdrawal,10426.67,ERP,Pending,Missing,EUR,BRC014,User_39,Rejected,,ATM,2024-01-14
TXN008772,2024-02-15,ACC000256,Deposit,13574.15,ERP,Adjusted,None,GBP,BRC020,User_29,Approved,Needs review,Wire Transfer,2024-02-15
TXN008773,2024-03-05,ACC000402,Withdrawal,9723.43,General Ledger,Matched,None,NGN,BRC003,User_39,Approved,,ATM,2024-03-05
TXN008774,2024-01-12,ACC000117,Payment,6102.65,ERP,Adjusted,Missing,EUR,BRC014,User_34,Approved,Duplicate entry,POS,2024-01-12
TXN008775,2024-03-10,ACC000311,Deposit,765.64,ERP,Pending,Incorrect Amount,EUR,BRC013,User_14,Pending,Confirmed,ATM,2024-03-10
TXN008776,2024-03-22,ACC000110,Withdrawal,6163.43,CRM,Adjusted,Missing,GBP,BRC014,User_18,Approved,Needs review,Wire Transfer,2024-03-22
TXN008777,2024-01-01,ACC000121,Invoice,4394.99,Bank,Mismatched,Duplicate,CAD,Unknown,User_46,Pending,,POS,2024-01-01
TXN008778,2024-02-05,ACC000288,Transfer,11376.24,Bank,Mismatched,None,CAD,BRC019,User_17,Pending,Urgent,Manual Entry,2024-02-05
TXN008779,2024-03-29,ACC000201,Payment,11777.63,CRM,Adjusted,Duplicate,USD,BRC011,User_23,Pending,,ATM,2024-03-29
TXN008780,2024-03-04,ACC000150,Withdrawal,1207.07,Bank,Matched,None,NGN,BRC008,User_3,Pending,Duplicate entry,Wire Transfer,2024-03-04
TXN008781,2024-03-26,ACC000391,Deposit,9161.67,ERP,Pending,None,CAD,BRC020,User_42,Rejected,,Online,2024-03-26
TXN008782,2024-03-12,ACC000082,Transfer,12520.45,CRM,Mismatched,Duplicate,USD,BRC009,User_47,Pending,Duplicate entry,Wire Transfer,2024-03-12
TXN008783,2024-02-19,ACC000098,Deposit,14836.48,CRM,Adjusted,None,USD,BRC007,User_35,Pending,Incorrect amount,Online,2024-02-19
TXN008784,2024-02-06,ACC000044,Deposit,10582.46,Payroll,Matched,None,GBP,BRC009,User_38,Pending,Incorrect amount,Manual Entry,2024-02-06
TXN008785,2024-01-25,ACC000115,Payment,5038.54,Payroll,Pending,Duplicate,USD,BRC008,User_23,Approved,,Online,2024-01-25
TXN008786,2024-02-04,ACC000252,Withdrawal,1381.66,CRM,Matched,None,GBP,Unknown,User_44,Approved,Duplicate entry,Manual Entry,2024-02-04
TXN008787,2024-01-14,ACC000417,Withdrawal,12528.26,Bank,Adjusted,None,CAD,BRC009,User_12,Pending,Needs review,Online,2024-01-14
TXN008788,2024-01-14,ACC000347,Transfer,6321.36,Payroll,Mismatched,Duplicate,NGN,BRC020,User_28,Approved,Incorrect amount,Manual Entry,2024-01-14
TXN008789,2024-03-28,ACC000258,Invoice,-1982.13,ERP,Matched,None,USD,BRC015,User_35,Approved,,Manual Entry,2024-03-28
TXN008790,2024-01-22,ACC000354,Unknown,11226.34,Payroll,Mismatched,Missing,EUR,BRC017,User_32,Pending,,Wire Transfer,2024-01-22
TXN008791,2024-02-12,ACC000405,Invoice,1249.78,ERP,Matched,None,USD,BRC003,User_15,Rejected,Incorrect amount,Unknown,
TXN008792,2024-01-30,ACC000402,Payment,-272.1,CRM,Pending,None,GBP,BRC016,User_29,Pending,Duplicate entry,ATM,2024-01-30
TXN008793,2024-02-02,ACC000359,Payment,3037.15,ERP,Pending,Missing,NGN,Unknown,User_9,Approved,,POS,2024-02-02
TXN008794,2024-01-17,ACC000386,Transfer,2147.87,Bank,Mismatched,Duplicate,CAD,BRC018,User_42,Unknown,Duplicate entry,Wire Transfer,2024-01-17
TXN008795,2024-03-25,ACC000075,Transfer,4819.46,CRM,Adjusted,Duplicate,,BRC007,User_1,Pending,Duplicate entry,POS,2024-03-25
TXN008796,2024-03-12,ACC000443,Payment,8615.87,CRM,,None,EUR,BRC019,User_35,Pending,Urgent,ATM,2024-03-12
TXN008797,2024-03-13,ACC000117,Payment,4333.06,Payroll,Matched,None,,BRC010,User_1,Pending,Urgent,Online,2024-03-13
TXN008798,2024-03-04,ACC000166,Payment,7461.91,General Ledger,Mismatched,None,,BRC018,User_7,Pending,Confirmed,Manual Entry,2024-03-04
TXN008799,2024-01-14,ACC000171,Payment,3186.36,Bank,Pending,Missing,EUR,BRC007,User_37,Pending,Confirmed,POS,2024-01-14
TXN008800,2024-01-15,ACC000049,Withdrawal,1440.68,General Ledger,Matched,None,NGN,BRC019,User_7,Pending,,Manual Entry,2024-01-15
TXN008801,2024-01-15,ACC000399,Withdrawal,-3807.01,CRM,Pending,Incorrect Amount,NGN,BRC011,User_27,Pending,Needs review,Online,2024-01-15
TXN008802,2024-02-15,ACC000296,Payment,192.03,ERP,Mismatched,None,USD,BRC002,User_33,Approved,Confirmed,Manual Entry,2024-02-15
TXN008803,2024-03-02,ACC000183,Withdrawal,-3444.08,Unknown,Adjusted,Missing,USD,BRC009,User_13,Pending,Duplicate entry,Manual Entry,2024-03-02
TXN008804,2024-03-30,ACC000345,Transfer,13683.5,Payroll,Adjusted,Missing,EUR,BRC004,User_25,Rejected,Confirmed,Wire Transfer,2024-03-30
TXN008805,,ACC000290,Payment,48.12,Payroll,Adjusted,None,NGN,BRC011,,Approved,,Wire Transfer,
TXN008806,2024-02-12,ACC000102,Payment,7531.53,Bank,Adjusted,Duplicate,NGN,BRC019,User_44,Approved,Confirmed,Manual Entry,
TXN008807,2024-01-30,ACC000280,Payment,13700.41,Payroll,Adjusted,Missing,EUR,BRC005,User_6,Approved,Confirmed,Online,2024-01-30
TXN008808,2024-03-14,ACC000037,Invoice,8680.59,ERP,Mismatched,Incorrect Amount,GBP,BRC012,User_37,Approved,Confirmed,Manual Entry,2024-03-14
TXN008809,2024-01-22,ACC000357,Deposit,7967.27,ERP,Adjusted,Missing,CAD,BRC015,User_32,Approved,Urgent,Online,2024-01-22
TXN008810,2024-03-13,ACC000498,Deposit,-2257.38,Payroll,Pending,Missing,EUR,Unknown,User_15,Rejected,Needs review,Wire Transfer,2024-03-13
TXN008811,2024-03-16,ACC000170,Transfer,13609.98,Payroll,Pending,None,USD,BRC017,User_8,Rejected,Duplicate entry,Manual Entry,2024-03-16
TXN008812,2024-01-02,ACC000479,Withdrawal,6807.52,ERP,Pending,None,CAD,BRC013,User_11,Rejected,Incorrect amount,Manual Entry,2024-01-02
TXN008813,2024-01-28,ACC000333,Transfer,-4150.08,General Ledger,Matched,None,CAD,BRC012,User_28,Pending,Incorrect amount,Online,2024-01-28
TXN008814,2024-01-12,ACC000398,Transfer,-1536.26,ERP,Matched,None,USD,BRC014,User_29,Approved,Urgent,Wire Transfer,2024-01-12
TXN008815,2024-01-11,ACC000342,Deposit,-1270.05,Bank,Matched,None,GBP,BRC015,User_35,Pending,Needs review,Manual Entry,2024-01-11
TXN008816,2024-02-05,ACC000296,Payment,-1114.57,Bank,Adjusted,Incorrect Amount,USD,BRC001,User_42,Approved,Duplicate entry,Online,2024-02-05
TXN008817,2024-01-03,ACC000003,Payment,9569.57,General Ledger,Pending,Missing,USD,BRC013,,Pending,Incorrect amount,Online,2024-01-03
TXN008818,2024-03-10,ACC000028,Transfer,-1095.35,General Ledger,Mismatched,Incorrect Amount,GBP,BRC012,User_17,Approved,Urgent,Manual Entry,2024-03-10
TXN008819,2024-02-29,ACC000477,Payment,10828.64,ERP,Matched,None,EUR,BRC014,User_32,Rejected,Duplicate entry,POS,2024-02-29
TXN008820,2024-02-19,ACC000402,Transfer,-1365.82,Payroll,Matched,None,GBP,BRC008,User_12,Rejected,,ATM,2024-02-19
TXN008821,2024-01-03,ACC000240,Transfer,4403.16,General Ledger,Matched,None,GBP,BRC001,User_47,Rejected,Needs review,Unknown,2024-01-03
TXN008822,2024-01-02,ACC000280,Transfer,7713.33,General Ledger,Mismatched,Missing,USD,BRC009,User_22,Approved,Confirmed,POS,2024-01-02
